t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:25:46:901,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.276,-0.514,191.58,-0.240000
21:25:46:912,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.276,-0.514,191.99,0.410000
21:25:46:923,-0.001,-0.024,0.981,0.000,-0.001,-0.001,-0.433,0.283,-0.513,191.98,-0.010000
21:25:46:934,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.282,-0.506,191.76,-0.220000
21:25:46:945,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.510,191.38,-0.380000
21:25:46:956,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.514,192.07,0.690000
21:25:46:967,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.278,-0.507,191.60,-0.470000
21:25:46:978,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.285,-0.507,191.70,0.100000
21:25:46:989,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.433,0.285,-0.507,192.20,0.500000
21:25:47:000,0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.508,191.87,-0.330000
21:25:47:011,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.518,191.88,0.010000
21:25:47:022,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.283,-0.512,191.28,-0.600000
21:25:47:033,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.428,0.282,-0.509,191.66,0.380000
21:25:47:044,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.278,-0.517,191.25,-0.410000
21:25:47:055,-0.001,-0.021,0.980,0.000,-0.002,-0.001,-0.431,0.280,-0.513,192.29,1.040000
21:25:47:066,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.513,191.94,-0.350000
21:25:47:077,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.428,0.278,-0.506,191.73,-0.210000
21:25:47:088,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.277,-0.509,191.86,0.130000
21:25:47:099,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.276,-0.505,192.07,0.210000
21:25:47:110,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.275,-0.511,191.51,-0.560000
21:25:47:121,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.513,192.71,1.200000
21:25:47:132,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.277,-0.512,191.96,-0.750000
21:25:47:143,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.277,-0.512,192.03,0.070000
21:25:47:154,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.273,-0.506,191.99,-0.040000
21:25:47:165,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.275,-0.511,191.88,-0.110000
21:25:47:176,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.276,-0.508,191.54,-0.340000
21:25:47:187,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.275,-0.512,191.61,0.070000
21:25:47:198,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.274,-0.507,191.58,-0.030000
21:25:47:209,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.428,0.282,-0.508,191.96,0.380000
21:25:47:220,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.428,0.282,-0.508,192.19,0.230000
21:25:47:231,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.278,-0.505,191.92,-0.270000
21:25:47:242,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.279,-0.502,191.64,-0.280000
21:25:47:253,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.431,0.281,-0.507,191.89,0.250000
21:25:47:264,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.433,0.281,-0.505,192.03,0.140000
21:25:47:275,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.281,-0.513,191.82,-0.210000
21:25:47:286,0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.509,192.34,0.520000
21:25:47:297,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.281,-0.509,191.58,-0.760000
21:25:47:308,-0.001,-0.021,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.509,191.55,-0.030000
21:25:47:319,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.513,192.05,0.500000
21:25:47:330,-0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.281,-0.510,192.21,0.160000
21:25:47:341,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.281,-0.509,192.21,0.000000
21:25:47:352,-0.002,-0.023,0.979,0.001,-0.002,-0.001,-0.433,0.280,-0.509,192.11,-0.100000
21:25:47:363,-0.001,-0.024,0.982,0.001,-0.001,-0.000,-0.430,0.278,-0.502,191.80,-0.310000
21:25:47:374,-0.002,-0.023,0.984,0.000,-0.001,-0.001,-0.430,0.282,-0.509,192.37,0.570000
21:25:47:385,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.282,-0.509,191.59,-0.780000
21:25:47:396,-0.000,-0.022,0.980,0.001,-0.002,-0.000,-0.431,0.278,-0.510,192.08,0.490000
21:25:47:407,-0.000,-0.023,0.982,0.000,-0.001,-0.001,-0.432,0.281,-0.510,191.68,-0.400000
21:25:47:418,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.431,0.278,-0.513,191.76,0.080000
21:25:47:429,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.278,-0.502,191.52,-0.240000
21:25:47:440,-0.001,-0.021,0.980,0.001,-0.002,-0.001,-0.434,0.282,-0.501,191.19,-0.330000
21:25:47:451,-0.000,-0.022,0.982,0.000,-0.001,-0.001,-0.431,0.276,-0.510,191.58,0.390000
21:25:47:462,-0.001,-0.021,0.981,0.001,-0.001,-0.000,-0.431,0.276,-0.510,191.64,0.060000
21:25:47:473,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.512,190.99,-0.650000
21:25:47:484,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.281,-0.509,191.79,0.800000
21:25:47:495,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.278,-0.505,191.68,-0.110000
21:25:47:506,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.498,191.47,-0.210000
21:25:47:517,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.280,-0.503,192.18,0.710000
21:25:47:528,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.424,0.280,-0.505,191.59,-0.590000
21:25:47:539,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.424,0.280,-0.505,192.25,0.660000
21:25:47:550,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.429,0.280,-0.510,191.70,-0.550000
21:25:47:561,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.278,-0.506,191.57,-0.130000
21:25:47:572,0.000,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.283,-0.511,192.28,0.710000
21:25:47:583,-0.000,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.283,-0.508,191.38,-0.900000
21:25:47:594,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.510,192.31,0.930000
21:25:47:605,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.436,0.280,-0.510,192.16,-0.150000
21:25:47:616,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.280,-0.510,191.66,-0.500000
21:25:47:627,-0.003,-0.023,0.980,0.001,-0.001,-0.001,-0.435,0.275,-0.507,192.09,0.430000
21:25:47:638,-0.002,-0.022,0.984,0.001,-0.001,-0.001,-0.435,0.279,-0.506,191.62,-0.470000
21:25:47:649,-0.001,-0.023,0.984,0.001,-0.002,-0.001,-0.436,0.280,-0.509,191.51,-0.110000
21:25:47:660,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.437,0.282,-0.509,191.93,0.420000
21:25:47:671,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.433,0.278,-0.504,191.83,-0.100000
21:25:47:682,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.433,0.282,-0.506,191.54,-0.290000
21:25:47:693,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.282,-0.506,191.73,0.190000
21:25:47:704,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.277,-0.504,191.92,0.190000
21:25:47:715,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.434,0.280,-0.513,192.10,0.180000
21:25:47:726,-0.001,-0.021,0.980,0.001,-0.001,-0.001,-0.434,0.280,-0.510,191.32,-0.780000
21:25:47:737,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.279,-0.512,191.64,0.320000
21:25:47:748,-0.001,-0.022,0.980,0.000,-0.002,-0.001,-0.430,0.279,-0.511,192.00,0.360000
21:25:47:759,-0.000,-0.024,0.982,0.000,-0.002,-0.001,-0.433,0.281,-0.499,191.57,-0.430000
21:25:47:770,-0.001,-0.024,0.982,0.001,-0.001,-0.001,-0.433,0.281,-0.499,192.01,0.440000
21:25:47:781,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.431,0.279,-0.511,192.28,0.270000
21:25:47:792,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.434,0.285,-0.509,192.01,-0.270000
21:25:47:803,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.279,-0.511,191.07,-0.940000
21:25:47:814,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.282,-0.510,191.27,0.200000
21:25:47:825,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.278,-0.512,191.80,0.530000
21:25:47:836,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.433,0.279,-0.513,191.73,-0.070000
21:25:47:847,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.279,-0.513,192.40,0.670000
21:25:47:858,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.281,-0.515,191.98,-0.420000
21:25:47:869,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.435,0.282,-0.507,191.83,-0.150000
21:25:47:880,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.432,0.282,-0.511,191.92,0.090000
21:25:47:891,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.430,0.283,-0.506,191.48,-0.440000
21:25:47:902,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.282,-0.515,191.88,0.400000
21:25:47:913,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.433,0.280,-0.509,191.97,0.090000
21:25:47:924,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.509,191.02,-0.950000
21:25:47:935,-0.000,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.283,-0.509,191.80,0.780000
21:25:47:946,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.283,-0.510,191.61,-0.190000
21:25:47:957,-0.001,-0.022,0.982,0.000,-0.002,-0.000,-0.430,0.285,-0.513,191.45,-0.160000
21:25:47:968,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.283,-0.514,192.12,0.670000
21:25:47:979,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.437,0.280,-0.508,192.01,-0.110000
21:25:47:990,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.438,0.283,-0.511,191.77,-0.240000
21:25:48:001,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.438,0.283,-0.512,191.56,-0.210000
21:25:48:012,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.279,-0.512,191.73,0.170000
21:25:48:023,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.433,0.281,-0.510,191.29,-0.440000
21:25:48:034,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.437,0.280,-0.514,191.99,0.700000
21:25:48:045,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.279,-0.507,191.51,-0.480000
21:25:48:056,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.437,0.279,-0.513,191.31,-0.200000
21:25:48:067,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.281,-0.513,191.66,0.350000
21:25:48:078,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.434,0.275,-0.512,191.20,-0.460000
21:25:48:089,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.275,-0.512,192.02,0.820000
21:25:48:100,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.438,0.277,-0.510,191.72,-0.300000
21:25:48:111,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.277,-0.511,192.27,0.550000
21:25:48:122,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.433,0.283,-0.510,191.65,-0.620000
21:25:48:133,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.436,0.277,-0.506,191.84,0.190000
21:25:48:144,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.431,0.278,-0.507,191.44,-0.400000
21:25:48:155,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.279,-0.512,191.36,-0.080000
21:25:48:166,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.437,0.279,-0.512,191.18,-0.180000
21:25:48:177,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.277,-0.513,191.20,0.020000
21:25:48:188,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.429,0.279,-0.510,191.82,0.620000
21:25:48:199,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.432,0.280,-0.511,191.54,-0.280000
21:25:48:210,-0.000,-0.022,0.982,0.000,-0.002,-0.001,-0.429,0.279,-0.507,191.90,0.360000
21:25:48:221,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.277,-0.514,191.59,-0.310000
21:25:48:232,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.282,-0.515,192.04,0.450000
21:25:48:243,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.282,-0.515,191.51,-0.530000
21:25:48:254,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.436,0.277,-0.511,191.50,-0.010000
21:25:48:265,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.280,-0.508,191.77,0.270000
21:25:48:276,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.281,-0.514,191.47,-0.300000
21:25:48:287,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.281,-0.514,191.62,0.150000
21:25:48:298,0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.284,-0.509,191.71,0.090000
21:25:48:309,-0.000,-0.022,0.983,0.000,-0.002,-0.001,-0.431,0.281,-0.514,191.83,0.120000
21:25:48:320,-0.001,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.281,-0.514,191.67,-0.160000
21:25:48:331,-0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.507,191.78,0.110000
21:25:48:342,-0.001,-0.023,0.980,0.001,-0.001,-0.000,-0.433,0.283,-0.512,191.42,-0.360000
21:25:48:353,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.280,-0.509,192.26,0.840000
21:25:48:364,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.510,192.49,0.230000
21:25:48:375,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.434,0.278,-0.505,191.10,-1.390000
21:25:48:386,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.433,0.284,-0.506,191.43,0.330000
21:25:48:397,-0.002,-0.021,0.981,0.000,-0.002,-0.001,-0.433,0.284,-0.506,191.80,0.370000
21:25:48:408,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.281,-0.508,191.64,-0.160000
21:25:48:419,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.282,-0.514,191.53,-0.110000
21:25:48:430,-0.001,-0.023,0.981,0.001,-0.001,-0.000,-0.430,0.281,-0.510,191.40,-0.130000
21:25:48:441,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.281,-0.508,191.43,0.030000
21:25:48:452,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.282,-0.510,192.22,0.790000
21:25:48:463,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.436,0.276,-0.510,191.83,-0.390000
21:25:48:474,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.276,-0.510,191.68,-0.150000
21:25:48:485,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.276,-0.511,191.42,-0.260000
21:25:48:496,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.437,0.279,-0.511,191.59,0.170000
21:25:48:507,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.436,0.278,-0.507,191.58,-0.010000
21:25:48:518,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.436,0.275,-0.516,192.09,0.510000
21:25:48:529,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.439,0.279,-0.521,191.49,-0.600000
21:25:48:540,0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.440,0.280,-0.513,191.84,0.350000
21:25:48:551,-0.001,-0.023,0.984,0.001,-0.001,-0.001,-0.440,0.280,-0.513,191.65,-0.190000
21:25:48:562,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.437,0.277,-0.515,191.80,0.150000
21:25:48:573,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.278,-0.513,191.37,-0.430000
21:25:48:584,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.276,-0.510,191.95,0.580000
21:25:48:595,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.442,0.276,-0.505,191.32,-0.630000
21:25:48:606,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.432,0.277,-0.503,192.30,0.980000
21:25:48:617,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.438,0.280,-0.504,191.41,-0.890000
21:25:48:628,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.438,0.280,-0.504,192.16,0.750000
21:25:48:639,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.431,0.280,-0.508,191.88,-0.280000
21:25:48:650,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.435,0.279,-0.505,191.82,-0.060000
21:25:48:661,-0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.434,0.278,-0.505,191.03,-0.790000
21:25:48:672,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.279,-0.501,191.41,0.380000
21:25:48:683,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.433,0.280,-0.503,191.75,0.340000
21:25:48:694,-0.003,-0.024,0.982,0.000,-0.001,-0.000,-0.435,0.279,-0.506,191.78,0.030000
21:25:48:705,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.435,0.279,-0.510,191.53,-0.250000
21:25:48:716,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.435,0.278,-0.510,191.96,0.430000
21:25:48:727,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.439,0.280,-0.511,191.59,-0.370000
21:25:48:738,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.438,0.279,-0.509,191.99,0.400000
21:25:48:749,-0.003,-0.021,0.981,0.001,-0.001,-0.001,-0.437,0.279,-0.509,191.12,-0.870000
21:25:48:760,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.436,0.282,-0.508,191.98,0.860000
21:25:48:771,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.437,0.281,-0.511,191.27,-0.710000
21:25:48:782,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.283,-0.512,191.92,0.650000
21:25:48:793,-0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.283,-0.512,192.03,0.110000
21:25:48:804,0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.504,191.74,-0.290000
21:25:48:815,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.438,0.284,-0.511,191.53,-0.210000
21:25:48:826,-0.002,-0.022,0.982,0.000,-0.001,-0.001,-0.440,0.281,-0.506,191.53,0.000000
21:25:48:837,-0.000,-0.023,0.981,0.000,-0.001,-0.001,-0.435,0.280,-0.507,191.45,-0.080000
21:25:48:848,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.436,0.278,-0.508,192.62,1.170000
21:25:48:859,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.438,0.279,-0.507,191.79,-0.830000
21:25:48:870,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.438,0.279,-0.507,191.96,0.170000
21:25:48:881,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.435,0.284,-0.504,191.76,-0.200000
21:25:48:892,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.437,0.279,-0.508,191.03,-0.730000
21:25:48:903,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.439,0.280,-0.509,191.53,0.500000
21:25:48:914,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.275,-0.507,191.53,0.000000
21:25:48:925,-0.001,-0.022,0.980,0.001,-0.002,-0.000,-0.438,0.279,-0.514,191.78,0.250000
21:25:48:936,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.277,-0.507,192.04,0.260000
21:25:48:947,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.277,-0.507,191.64,-0.400000
21:25:48:958,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.439,0.282,-0.515,191.01,-0.630000
21:25:48:969,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.439,0.285,-0.511,191.62,0.610000
21:25:48:980,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.441,0.278,-0.506,191.62,0.000000
21:25:48:991,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.278,-0.510,191.70,0.080000
21:25:49:002,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.282,-0.512,191.95,0.250000
21:25:49:013,-0.000,-0.022,0.980,0.001,-0.002,-0.000,-0.433,0.280,-0.504,191.39,-0.560000
21:25:49:024,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.433,0.280,-0.504,192.20,0.810000
21:25:49:035,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.280,-0.508,191.81,-0.390000
21:25:49:046,-0.002,-0.022,0.982,0.001,-0.002,-0.000,-0.435,0.282,-0.509,191.74,-0.070000
21:25:49:057,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.439,0.279,-0.503,191.69,-0.050000
21:25:49:068,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.432,0.277,-0.503,191.62,-0.070000
21:25:49:079,-0.002,-0.024,0.980,0.000,-0.001,-0.001,-0.436,0.284,-0.509,191.55,-0.070000
21:25:49:090,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.285,-0.509,191.84,0.290000
21:25:49:101,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.436,0.285,-0.509,191.79,-0.050000
21:25:49:112,-0.001,-0.021,0.981,0.000,-0.002,-0.001,-0.430,0.284,-0.507,191.99,0.200000
21:25:49:123,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.283,-0.503,191.28,-0.710000
21:25:49:134,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.281,-0.512,192.23,0.950000
21:25:49:145,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.505,191.80,-0.430000
21:25:49:156,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.437,0.281,-0.515,192.05,0.250000
21:25:49:167,-0.000,-0.022,0.982,0.001,-0.001,-0.001,-0.436,0.281,-0.508,191.63,-0.420000
21:25:49:178,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.281,-0.508,191.44,-0.190000
21:25:49:189,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.509,191.79,0.350000
21:25:49:200,-0.002,-0.022,0.980,0.001,-0.002,-0.000,-0.438,0.281,-0.506,191.48,-0.310000
21:25:49:211,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.434,0.281,-0.503,192.23,0.750000
21:25:49:222,-0.000,-0.021,0.981,0.001,-0.001,-0.001,-0.431,0.279,-0.506,191.37,-0.860000
21:25:49:233,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.501,191.80,0.430000
21:25:49:244,-0.002,-0.022,0.979,0.001,-0.002,-0.001,-0.432,0.277,-0.512,192.31,0.510000
21:25:49:255,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.432,0.277,-0.512,191.96,-0.350000
21:25:49:266,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.288,-0.507,191.54,-0.420000
21:25:49:277,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.280,-0.509,191.45,-0.090000
21:25:49:288,0.000,-0.021,0.979,0.001,-0.002,-0.001,-0.432,0.278,-0.512,191.29,-0.160000
21:25:49:299,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.279,-0.510,191.57,0.280000
21:25:49:310,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.279,-0.508,191.61,0.040000
21:25:49:321,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.280,-0.514,191.63,0.020000
21:25:49:332,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.434,0.280,-0.511,191.33,-0.300000
21:25:49:343,-0.002,-0.022,0.983,0.000,-0.002,-0.001,-0.434,0.277,-0.511,191.83,0.500000
21:25:49:354,0.000,-0.023,0.982,0.000,-0.002,-0.001,-0.434,0.276,-0.512,191.48,-0.350000
21:25:49:365,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.427,0.280,-0.513,192.11,0.630000
21:25:49:376,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.432,0.280,-0.514,191.90,-0.210000
21:25:49:387,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.512,190.63,-1.270000
21:25:49:398,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.278,-0.511,191.50,0.870000
21:25:49:409,0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.277,-0.514,191.03,-0.470000
21:25:49:420,-0.001,-0.023,0.982,0.000,-0.001,-0.001,-0.433,0.277,-0.514,191.54,0.510000
21:25:49:431,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.432,0.277,-0.512,190.86,-0.680000
21:25:49:442,-0.002,-0.022,0.978,0.001,-0.002,-0.001,-0.432,0.274,-0.506,191.82,0.960000
21:25:49:453,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.510,191.82,0.000000
21:25:49:464,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.276,-0.512,191.22,-0.600000
