t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:47:58:191,-0.003,-0.023,0.984,0.001,-0.002,-0.000,-0.424,0.277,-0.512,191.29,-0.160000
21:47:58:202,-0.002,-0.023,0.984,0.001,-0.002,-0.000,-0.427,0.282,-0.511,191.33,0.040000
21:47:58:213,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.276,-0.513,191.52,0.190000
21:47:58:224,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.427,0.276,-0.508,191.16,-0.360000
21:47:58:235,-0.003,-0.023,0.984,0.001,-0.001,-0.001,-0.431,0.272,-0.515,190.89,-0.270000
21:47:58:246,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.272,-0.515,191.95,1.060000
21:47:58:257,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.427,0.279,-0.514,191.51,-0.440000
21:47:58:268,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.279,-0.521,191.82,0.310000
21:47:58:279,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.275,-0.519,191.65,-0.170000
21:47:58:290,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.277,-0.522,191.90,0.250000
21:47:58:301,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.427,0.280,-0.518,191.40,-0.500000
21:47:58:312,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.277,-0.516,191.74,0.340000
21:47:58:323,-0.004,-0.024,0.982,0.000,-0.002,-0.001,-0.429,0.277,-0.516,191.59,-0.150000
21:47:58:334,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.422,0.278,-0.511,191.63,0.040000
21:47:58:345,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.429,0.278,-0.516,191.81,0.180000
21:47:58:356,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.427,0.275,-0.509,191.41,-0.400000
21:47:58:367,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.422,0.277,-0.512,191.55,0.140000
21:47:58:378,-0.003,-0.023,0.982,0.000,-0.002,-0.000,-0.424,0.282,-0.507,191.41,-0.140000
21:47:58:389,-0.003,-0.024,0.988,0.001,-0.002,-0.001,-0.428,0.281,-0.511,191.96,0.550000
21:47:58:400,-0.004,-0.024,0.985,0.001,-0.002,-0.001,-0.428,0.281,-0.511,191.59,-0.370000
21:47:58:411,-0.002,-0.023,0.977,0.001,-0.002,-0.001,-0.426,0.282,-0.507,191.81,0.220000
21:47:58:422,-0.003,-0.025,0.985,0.001,-0.002,-0.001,-0.430,0.278,-0.512,192.13,0.320000
21:47:58:433,-0.004,-0.023,0.984,0.001,-0.001,-0.001,-0.427,0.279,-0.512,191.77,-0.360000
21:47:58:444,-0.002,-0.023,0.978,0.001,-0.002,-0.001,-0.425,0.281,-0.517,191.03,-0.740000
21:47:58:455,-0.002,-0.023,0.979,0.001,-0.002,-0.001,-0.428,0.278,-0.519,191.49,0.460000
21:47:58:466,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.430,0.280,-0.511,192.10,0.610000
21:47:58:477,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.430,0.280,-0.511,192.32,0.220000
21:47:58:488,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.428,0.277,-0.511,191.58,-0.740000
21:47:58:499,-0.003,-0.023,0.985,0.001,-0.002,-0.000,-0.426,0.275,-0.514,191.98,0.400000
21:47:58:510,-0.004,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.280,-0.517,191.79,-0.190000
21:47:58:521,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.429,0.279,-0.512,191.64,-0.150000
21:47:58:532,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.427,0.281,-0.512,191.85,0.210000
21:47:58:543,-0.003,-0.023,0.984,0.000,-0.001,-0.001,-0.430,0.279,-0.518,191.56,-0.290000
21:47:58:554,-0.003,-0.024,0.981,0.000,-0.001,-0.001,-0.430,0.277,-0.517,191.86,0.300000
21:47:58:565,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.427,0.277,-0.517,191.56,-0.300000
21:47:58:576,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.428,0.281,-0.520,191.30,-0.260000
21:47:58:587,-0.002,-0.024,0.981,0.000,-0.001,-0.001,-0.427,0.280,-0.515,191.79,0.490000
21:47:58:598,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.426,0.280,-0.514,191.75,-0.040000
21:47:58:609,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.427,0.277,-0.517,191.39,-0.360000
21:47:58:620,-0.002,-0.024,0.981,0.001,-0.001,-0.001,-0.428,0.278,-0.514,191.97,0.580000
21:47:58:631,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.425,0.279,-0.516,192.19,0.220000
21:47:58:642,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.425,0.279,-0.516,192.20,0.010000
21:47:58:653,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.277,-0.512,191.71,-0.490000
21:47:58:664,-0.003,-0.024,0.984,0.001,-0.002,-0.001,-0.429,0.278,-0.513,190.94,-0.770000
21:47:58:675,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.427,0.275,-0.516,192.21,1.270000
21:47:58:686,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.277,-0.505,192.06,-0.150000
21:47:58:697,-0.003,-0.022,0.984,0.001,-0.002,-0.001,-0.430,0.281,-0.509,191.71,-0.350000
21:47:58:708,-0.004,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.516,191.87,0.160000
21:47:58:719,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.281,-0.516,191.17,-0.700000
21:47:58:730,-0.002,-0.022,0.983,0.001,-0.002,-0.000,-0.430,0.279,-0.513,191.67,0.500000
21:47:58:741,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.280,-0.514,191.56,-0.110000
21:47:58:752,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.425,0.283,-0.520,192.00,0.440000
21:47:58:763,-0.002,-0.022,0.983,0.000,-0.002,-0.001,-0.425,0.279,-0.513,191.02,-0.980000
21:47:58:774,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.280,-0.515,191.55,0.530000
21:47:58:785,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.513,191.84,0.290000
21:47:58:796,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.513,191.48,-0.360000
21:47:58:807,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.431,0.279,-0.516,191.85,0.370000
21:47:58:818,-0.002,-0.024,0.982,0.000,-0.001,-0.001,-0.432,0.279,-0.513,191.30,-0.550000
21:47:58:829,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.429,0.281,-0.518,191.58,0.280000
21:47:58:840,-0.003,-0.023,0.984,0.000,-0.001,-0.001,-0.429,0.283,-0.512,192.41,0.830000
21:47:58:851,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.425,0.279,-0.509,191.73,-0.680000
21:47:58:862,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.430,0.278,-0.515,191.85,0.120000
21:47:58:873,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.515,192.06,0.210000
21:47:58:884,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.279,-0.511,191.44,-0.620000
21:47:58:895,-0.003,-0.025,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.508,191.61,0.170000
21:47:58:906,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.424,0.280,-0.517,192.11,0.500000
21:47:58:917,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.429,0.281,-0.516,191.14,-0.970000
21:47:58:928,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.281,-0.515,191.63,0.490000
21:47:58:939,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.430,0.282,-0.515,191.92,0.290000
21:47:58:950,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.515,191.50,-0.420000
21:47:58:961,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.434,0.282,-0.515,191.88,0.380000
21:47:58:972,-0.001,-0.023,0.982,0.001,-0.001,-0.000,-0.433,0.283,-0.513,191.71,-0.170000
21:47:58:983,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.280,-0.514,191.11,-0.600000
21:47:58:994,-0.003,-0.024,0.983,0.001,-0.001,-0.000,-0.425,0.280,-0.510,192.01,0.900000
21:47:59:005,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.428,0.280,-0.511,191.65,-0.360000
21:47:59:016,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.283,-0.512,192.21,0.560000
21:47:59:027,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.283,-0.512,191.88,-0.330000
21:47:59:038,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.283,-0.519,192.03,0.150000
21:47:59:049,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.282,-0.517,191.87,-0.160000
21:47:59:060,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.278,-0.513,191.49,-0.380000
21:47:59:071,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.508,191.33,-0.160000
21:47:59:082,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.276,-0.516,191.49,0.160000
21:47:59:093,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.275,-0.514,191.20,-0.290000
21:47:59:104,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.428,0.275,-0.512,192.17,0.970000
21:47:59:115,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.280,-0.512,191.78,-0.390000
21:47:59:126,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.426,0.284,-0.515,192.25,0.470000
21:47:59:137,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.278,-0.517,192.05,-0.200000
21:47:59:148,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.430,0.281,-0.519,192.00,-0.050000
21:47:59:159,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.284,-0.509,191.82,-0.180000
21:47:59:170,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.425,0.280,-0.516,191.98,0.160000
21:47:59:181,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.425,0.280,-0.515,191.58,-0.400000
21:47:59:192,-0.001,-0.024,0.982,0.001,-0.001,-0.001,-0.427,0.280,-0.515,191.44,-0.140000
21:47:59:203,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.275,-0.518,191.09,-0.350000
21:47:59:214,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.281,-0.512,191.33,0.240000
21:47:59:225,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.426,0.276,-0.513,191.33,0.000000
21:47:59:236,-0.002,-0.024,0.983,0.001,-0.001,-0.000,-0.430,0.273,-0.509,192.60,1.270000
21:47:59:247,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.281,-0.514,191.36,-1.240000
21:47:59:258,-0.003,-0.023,0.984,0.001,-0.002,-0.001,-0.434,0.279,-0.514,191.47,0.110000
21:47:59:269,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.434,0.279,-0.514,192.14,0.670000
21:47:59:280,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.281,-0.510,191.76,-0.380000
21:47:59:291,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.427,0.277,-0.516,191.30,-0.460000
21:47:59:302,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.432,0.281,-0.517,190.78,-0.520000
21:47:59:313,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.279,-0.512,191.88,1.100000
21:47:59:324,-0.002,-0.024,0.981,0.001,-0.002,-0.000,-0.428,0.280,-0.509,192.39,0.510000
21:47:59:335,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.427,0.279,-0.509,192.13,-0.260000
21:47:59:346,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.427,0.279,-0.509,191.55,-0.580000
21:47:59:357,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.276,-0.512,191.99,0.440000
21:47:59:368,-0.002,-0.024,0.984,0.001,-0.001,-0.001,-0.425,0.280,-0.507,191.40,-0.590000
21:47:59:379,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.429,0.283,-0.509,191.73,0.330000
21:47:59:390,-0.002,-0.025,0.982,0.001,-0.001,-0.001,-0.426,0.281,-0.514,191.97,0.240000
21:47:59:401,-0.003,-0.022,0.980,0.001,-0.002,-0.001,-0.425,0.280,-0.514,191.75,-0.220000
21:47:59:412,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.282,-0.512,191.74,-0.010000
21:47:59:423,-0.001,-0.024,0.984,0.001,-0.001,-0.001,-0.429,0.282,-0.512,192.03,0.290000
21:47:59:434,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.288,-0.519,191.14,-0.890000
21:47:59:445,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.514,191.77,0.630000
21:47:59:456,-0.002,-0.023,0.983,0.000,-0.001,-0.001,-0.429,0.282,-0.512,191.99,0.220000
21:47:59:467,-0.003,-0.023,0.981,0.000,-0.001,-0.001,-0.427,0.277,-0.517,192.09,0.100000
21:47:59:478,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.427,0.283,-0.513,191.08,-1.010000
21:47:59:489,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.276,-0.515,190.96,-0.120000
21:47:59:500,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.276,-0.515,191.08,0.120000
21:47:59:511,-0.003,-0.023,0.984,0.000,-0.002,-0.001,-0.430,0.277,-0.519,191.89,0.810000
21:47:59:522,-0.003,-0.023,0.985,0.001,-0.001,-0.001,-0.432,0.284,-0.520,192.11,0.220000
21:47:59:533,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.426,0.282,-0.513,192.17,0.060000
21:47:59:544,-0.002,-0.023,0.978,0.001,-0.002,-0.001,-0.429,0.281,-0.515,191.38,-0.790000
21:47:59:555,-0.002,-0.024,0.985,0.001,-0.001,-0.001,-0.426,0.281,-0.509,191.27,-0.110000
21:47:59:566,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.279,-0.512,192.16,0.890000
21:47:59:577,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.427,0.279,-0.512,192.03,-0.130000
21:47:59:588,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.427,0.280,-0.505,192.35,0.320000
21:47:59:599,-0.003,-0.023,0.984,0.000,-0.001,-0.001,-0.426,0.278,-0.507,191.71,-0.640000
21:47:59:610,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.431,0.281,-0.503,191.74,0.030000
21:47:59:621,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.428,0.282,-0.507,191.75,0.010000
21:47:59:632,-0.003,-0.023,0.982,0.000,-0.001,-0.000,-0.427,0.279,-0.505,192.06,0.310000
21:47:59:644,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.281,-0.508,192.02,-0.040000
21:47:59:655,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.508,191.81,-0.210000
21:47:59:665,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.282,-0.507,191.59,-0.220000
21:47:59:676,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.428,0.279,-0.513,191.81,0.220000
21:47:59:687,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.279,-0.508,192.12,0.310000
21:47:59:698,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.429,0.278,-0.513,191.48,-0.640000
21:47:59:709,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.280,-0.507,192.30,0.820000
21:47:59:720,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.427,0.280,-0.507,192.04,-0.260000
21:47:59:731,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.427,0.280,-0.507,192.07,0.030000
21:47:59:742,-0.003,-0.024,0.982,0.001,-0.002,-0.000,-0.425,0.279,-0.512,190.96,-1.110000
21:47:59:753,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.424,0.279,-0.506,191.37,0.410000
21:47:59:764,-0.002,-0.025,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.508,191.50,0.130000
21:47:59:775,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.281,-0.511,191.75,0.250000
21:47:59:786,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.279,-0.511,191.68,-0.070000
21:47:59:797,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.424,0.277,-0.513,191.33,-0.350000
21:47:59:808,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.424,0.277,-0.510,191.71,0.380000
21:47:59:819,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.425,0.280,-0.510,192.02,0.310000
21:47:59:830,-0.003,-0.024,0.983,0.001,-0.002,-0.000,-0.425,0.277,-0.514,191.80,-0.220000
21:47:59:841,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.424,0.278,-0.513,191.38,-0.420000
21:47:59:852,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.276,-0.508,192.32,0.940000
21:47:59:863,-0.004,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.281,-0.504,192.01,-0.310000
21:47:59:874,-0.003,-0.023,0.983,0.001,-0.002,-0.000,-0.430,0.283,-0.506,191.82,-0.190000
21:47:59:885,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.430,0.279,-0.505,191.78,-0.040000
21:47:59:896,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.431,0.279,-0.505,192.14,0.360000
21:47:59:907,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.283,-0.507,191.79,-0.350000
21:47:59:918,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.427,0.283,-0.514,191.53,-0.260000
21:47:59:929,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.282,-0.517,191.82,0.290000
21:47:59:940,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.515,191.74,-0.080000
21:47:59:951,-0.003,-0.023,0.985,0.002,-0.002,-0.001,-0.431,0.279,-0.509,191.80,0.060000
21:47:59:962,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.282,-0.514,191.67,-0.130000
21:47:59:973,-0.002,-0.023,0.980,0.002,-0.002,-0.001,-0.430,0.282,-0.514,191.36,-0.310000
21:47:59:984,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.427,0.284,-0.521,191.98,0.620000
21:47:59:995,-0.002,-0.023,0.980,0.001,-0.002,-0.000,-0.430,0.286,-0.513,192.12,0.140000
21:48:00:006,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.283,-0.514,191.89,-0.230000
21:48:00:017,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.430,0.284,-0.514,191.87,-0.020000
21:48:00:028,-0.003,-0.023,0.984,0.001,-0.002,-0.001,-0.430,0.284,-0.510,191.21,-0.660000
21:48:00:039,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.284,-0.515,192.02,0.810000
21:48:00:050,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.284,-0.515,191.95,-0.070000
21:48:00:061,-0.003,-0.023,0.980,0.001,-0.001,-0.001,-0.427,0.277,-0.513,191.51,-0.440000
21:48:00:072,-0.004,-0.023,0.982,0.001,-0.002,-0.000,-0.424,0.280,-0.514,191.19,-0.320000
21:48:00:083,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.428,0.278,-0.510,192.05,0.860000
21:48:00:094,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.424,0.282,-0.511,191.71,-0.340000
21:48:00:105,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.279,-0.512,192.17,0.460000
21:48:00:116,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.512,191.49,-0.680000
21:48:00:127,-0.004,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.512,192.32,0.830000
21:48:00:138,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.430,0.280,-0.513,192.33,0.010000
21:48:00:149,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.519,191.67,-0.660000
21:48:00:160,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.276,-0.516,192.01,0.340000
21:48:00:171,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.281,-0.512,191.59,-0.420000
21:48:00:182,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.279,-0.510,191.88,0.290000
21:48:00:193,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.433,0.276,-0.516,191.63,-0.250000
21:48:00:204,-0.003,-0.023,0.983,0.001,-0.001,-0.000,-0.433,0.276,-0.516,190.72,-0.910000
21:48:00:215,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.514,191.87,1.150000
21:48:00:226,-0.004,-0.024,0.982,0.001,-0.002,-0.001,-0.427,0.281,-0.513,192.03,0.160000
21:48:00:237,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.512,191.61,-0.420000
21:48:00:248,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.283,-0.515,191.88,0.270000
21:48:00:259,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.507,191.71,-0.170000
21:48:00:270,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.507,192.50,0.790000
21:48:00:281,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.507,191.20,-1.300000
21:48:00:292,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.434,0.282,-0.513,191.44,0.240000
21:48:00:303,-0.004,-0.024,0.981,0.001,-0.002,-0.000,-0.435,0.281,-0.507,191.51,0.070000
21:48:00:314,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.436,0.279,-0.509,191.73,0.220000
21:48:00:325,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.280,-0.514,191.72,-0.010000
21:48:00:336,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.282,-0.509,191.73,0.010000
21:48:00:347,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.281,-0.508,191.54,-0.190000
21:48:00:358,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.281,-0.508,192.16,0.620000
21:48:00:369,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.429,0.280,-0.514,191.59,-0.570000
21:48:00:380,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.431,0.282,-0.506,191.96,0.370000
21:48:00:391,-0.004,-0.023,0.987,-0.000,-0.002,-0.001,-0.434,0.279,-0.509,192.45,0.490000
21:48:00:402,-0.004,-0.024,0.988,0.001,-0.002,-0.001,-0.428,0.280,-0.509,191.76,-0.690000
21:48:00:413,-0.003,-0.023,0.978,0.001,-0.002,-0.000,-0.434,0.278,-0.510,191.33,-0.430000
21:48:00:424,-0.002,-0.022,0.977,0.001,-0.002,-0.001,-0.430,0.279,-0.505,191.18,-0.150000
21:48:00:435,-0.002,-0.023,0.984,0.000,-0.002,-0.000,-0.430,0.279,-0.505,191.88,0.700000
21:48:00:446,-0.003,-0.024,0.978,0.001,-0.002,-0.001,-0.430,0.279,-0.506,191.55,-0.330000
21:48:00:457,-0.001,-0.023,0.977,0.001,-0.002,-0.000,-0.430,0.278,-0.509,191.73,0.180000
21:48:00:468,-0.002,-0.024,0.984,0.001,-0.002,-0.000,-0.433,0.281,-0.508,192.08,0.350000
21:48:00:479,-0.002,-0.024,0.986,0.001,-0.001,-0.001,-0.436,0.279,-0.506,191.23,-0.850000
21:48:00:490,-0.002,-0.022,0.979,0.001,-0.002,-0.001,-0.431,0.279,-0.512,191.30,0.070000
21:48:00:501,-0.003,-0.023,0.979,0.001,-0.001,-0.001,-0.432,0.273,-0.507,192.02,0.720000
21:48:00:512,-0.003,-0.023,0.985,0.000,-0.001,-0.001,-0.432,0.273,-0.509,192.03,0.010000
21:48:00:523,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.277,-0.509,191.50,-0.530000
21:48:00:534,-0.002,-0.024,0.979,0.001,-0.002,-0.001,-0.434,0.276,-0.511,192.15,0.650000
21:48:00:545,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.435,0.280,-0.518,191.45,-0.700000
21:48:00:556,-0.002,-0.024,0.986,0.001,-0.002,-0.001,-0.429,0.275,-0.510,191.71,0.260000
21:48:00:567,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.429,0.277,-0.515,192.10,0.390000
21:48:00:578,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.433,0.280,-0.505,191.99,-0.110000
21:48:00:589,-0.002,-0.022,0.985,0.001,-0.001,-0.001,-0.433,0.279,-0.509,191.63,-0.360000
21:48:00:600,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.279,-0.509,192.04,0.410000
21:48:00:611,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.428,0.279,-0.511,192.09,0.050000
21:48:00:622,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.428,0.283,-0.509,191.53,-0.560000
21:48:00:633,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.426,0.279,-0.507,191.84,0.310000
21:48:00:644,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.279,-0.510,191.45,-0.390000
21:48:00:655,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.276,-0.509,191.64,0.190000
21:48:00:666,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.430,0.280,-0.507,191.77,0.130000
21:48:00:677,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.507,192.03,0.260000
21:48:00:688,-0.003,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.277,-0.517,191.78,-0.250000
21:48:00:699,-0.002,-0.023,0.984,0.000,-0.001,-0.001,-0.431,0.279,-0.510,191.41,-0.370000
21:48:00:710,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.273,-0.511,191.94,0.530000
21:48:00:721,-0.003,-0.022,0.980,0.001,-0.002,-0.001,-0.429,0.278,-0.517,191.17,-0.770000
21:48:00:732,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.276,-0.518,192.09,0.920000
21:48:00:743,-0.003,-0.024,0.985,0.001,-0.001,-0.001,-0.432,0.278,-0.515,191.80,-0.290000
21:48:00:754,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.432,0.278,-0.515,191.84,0.040000
